,meanscell_abundance_w_sf_Astro L1 FGFR3 SERPINI2,meanscell_abundance_w_sf_Astro L1-6 FGFR3 AQP1,meanscell_abundance_w_sf_Astro L1-6 FGFR3 PLCG1,meanscell_abundance_w_sf_Endo L2-5 NOSTRIN SRGN,meanscell_abundance_w_sf_Exc L2 LAMP5 KCNG3,meanscell_abundance_w_sf_Exc L2 LINC00507 ATP7B,meanscell_abundance_w_sf_Exc L2 LINC00507 GLRA3,meanscell_abundance_w_sf_Exc L2-3 LINC00507 DSG3,meanscell_abundance_w_sf_Exc L2-3 RORB CCDC68,meanscell_abundance_w_sf_Exc L2-3 RORB PTPN3,meanscell_abundance_w_sf_Exc L2-3 RORB RTKN2,meanscell_abundance_w_sf_Exc L3 LAMP5 CARM1P1,meanscell_abundance_w_sf_Exc L3 RORB OTOGL,meanscell_abundance_w_sf_Exc L3 THEMIS ENPEP,meanscell_abundance_w_sf_Exc L3-5 FEZF2 ASGR2,meanscell_abundance_w_sf_Exc L3-5 FEZF2 LINC01107,meanscell_abundance_w_sf_Exc L3-5 RORB LAMA4,meanscell_abundance_w_sf_Exc L3-5 RORB LINC01202,meanscell_abundance_w_sf_Exc L3-5 RORB LNX2,meanscell_abundance_w_sf_Exc L3-5 RORB RPRM,meanscell_abundance_w_sf_Exc L3-5 RORB TNNT2,meanscell_abundance_w_sf_Exc L5 FEZF2 CSN1S1,meanscell_abundance_w_sf_Exc L5 FEZF2 NREP-AS1,meanscell_abundance_w_sf_Exc L5 FEZF2 PKD2L1,meanscell_abundance_w_sf_Exc L5 FEZF2 RNF144A-AS1,meanscell_abundance_w_sf_Exc L5 RORB MED8,meanscell_abundance_w_sf_Exc L5 THEMIS FGF10,meanscell_abundance_w_sf_Exc L5 THEMIS LINC01116,meanscell_abundance_w_sf_Exc L5 THEMIS RGPD6,meanscell_abundance_w_sf_Exc L5 THEMIS SLC22A18,meanscell_abundance_w_sf_Exc L5 THEMIS VILL,meanscell_abundance_w_sf_Exc L5-6 FEZF2 C9orf135-AS1,meanscell_abundance_w_sf_Exc L5-6 FEZF2 CFTR,meanscell_abundance_w_sf_Exc L5-6 FEZF2 FILIP1L,meanscell_abundance_w_sf_Exc L5-6 FEZF2 IFNG-AS1,meanscell_abundance_w_sf_Exc L5-6 FEZF2 LPO,meanscell_abundance_w_sf_Exc L5-6 FEZF2 OR1L8,meanscell_abundance_w_sf_Exc L5-6 FEZF2 SH2D1B,meanscell_abundance_w_sf_Exc L5-6 THEMIS SMYD1,meanscell_abundance_w_sf_Exc L5-6 THEMIS TNFAIP6,meanscell_abundance_w_sf_Exc L6 FEZF2 FFAR4,meanscell_abundance_w_sf_Exc L6 FEZF2 KLK7,meanscell_abundance_w_sf_Exc L6 FEZF2 POGK,meanscell_abundance_w_sf_Exc L6 FEZF2 PROKR2,meanscell_abundance_w_sf_Exc L6 THEMIS LINC00343,meanscell_abundance_w_sf_Exc L6 THEMIS SLN,meanscell_abundance_w_sf_Exc L6 THEMIS SNTG2,meanscell_abundance_w_sf_Inh L1 LAMP5 BMP2,meanscell_abundance_w_sf_Inh L1 LAMP5 NMBR,meanscell_abundance_w_sf_Inh L1 LAMP5 PVRL2,meanscell_abundance_w_sf_Inh L1 LAMP5 RAB11FIP1,meanscell_abundance_w_sf_Inh L1 PAX6 CHRFAM7A,meanscell_abundance_w_sf_Inh L1 PAX6 MIR101-1,meanscell_abundance_w_sf_Inh L1 PVALB SST ASIC4,meanscell_abundance_w_sf_Inh L1 SST DEFB108B,meanscell_abundance_w_sf_Inh L1 SST P4HA3,meanscell_abundance_w_sf_Inh L1 VIP KLHDC8B,meanscell_abundance_w_sf_Inh L1-2 PVALB CDK20,meanscell_abundance_w_sf_Inh L1-2 SST CCNJL,meanscell_abundance_w_sf_Inh L1-2 SST CLIC6,meanscell_abundance_w_sf_Inh L1-2 SST PRRT4,meanscell_abundance_w_sf_Inh L1-2 VIP EXPH5,meanscell_abundance_w_sf_Inh L1-2 VIP HTR3A,meanscell_abundance_w_sf_Inh L1-2 VIP PTGER3,meanscell_abundance_w_sf_Inh L1-2 VIP SCML4,meanscell_abundance_w_sf_Inh L1-2 VIP WNT4,meanscell_abundance_w_sf_Inh L1-3 SST FAM20A,meanscell_abundance_w_sf_Inh L1-3 VIP CBLN1,meanscell_abundance_w_sf_Inh L1-3 VIP CHRNA2,meanscell_abundance_w_sf_Inh L1-3 VIP FNDC1,meanscell_abundance_w_sf_Inh L1-3 VIP HSPB6,meanscell_abundance_w_sf_Inh L1-5 VIP CD27-AS1,meanscell_abundance_w_sf_Inh L1-5 VIP LINC01013,meanscell_abundance_w_sf_Inh L1-5 VIP PHLDB3,meanscell_abundance_w_sf_Inh L1-5 VIP SMOC1,meanscell_abundance_w_sf_Inh L1-6 LAMP5 AARD,meanscell_abundance_w_sf_Inh L1-6 LAMP5 CA1,meanscell_abundance_w_sf_Inh L1-6 LAMP5 NES,meanscell_abundance_w_sf_Inh L1-6 PVALB COL15A1,meanscell_abundance_w_sf_Inh L1-6 SST NPY,meanscell_abundance_w_sf_Inh L1-6 VIP SLC7A6OS,meanscell_abundance_w_sf_Inh L2 PAX6 FREM2,meanscell_abundance_w_sf_Inh L2 PVALB FRZB,meanscell_abundance_w_sf_Inh L2 VIP SLC6A16,meanscell_abundance_w_sf_Inh L2-3 SST NMU,meanscell_abundance_w_sf_Inh L2-5 PVALB HHIPL1,meanscell_abundance_w_sf_Inh L2-5 PVALB RPH3AL,meanscell_abundance_w_sf_Inh L2-5 VIP BSPRY,meanscell_abundance_w_sf_Inh L2-5 VIP SOX11,meanscell_abundance_w_sf_Inh L3 PVALB SAMD13,meanscell_abundance_w_sf_Inh L3-5 PVALB ISG20,meanscell_abundance_w_sf_Inh L3-5 SST CDH3,meanscell_abundance_w_sf_Inh L3-5 SST GGTLC3,meanscell_abundance_w_sf_Inh L3-5 SST OR5AH1P,meanscell_abundance_w_sf_Inh L3-5 VIP HS3ST3A1,meanscell_abundance_w_sf_Inh L3-5 VIP IGDCC3,meanscell_abundance_w_sf_Inh L3-5 VIP TAC3,meanscell_abundance_w_sf_Inh L3-6 PAX6 LINC01497,meanscell_abundance_w_sf_Inh L3-6 VIP UG0898H09,meanscell_abundance_w_sf_Inh L3-6 VIP ZIM2-AS1,meanscell_abundance_w_sf_Inh L5 PVALB LRIG3,meanscell_abundance_w_sf_Inh L5 SST RPL35AP11,meanscell_abundance_w_sf_Inh L5-6 LAMP5 CRABP1,meanscell_abundance_w_sf_Inh L5-6 PVALB FAM150B,meanscell_abundance_w_sf_Inh L5-6 PVALB GAPDHP60,meanscell_abundance_w_sf_Inh L5-6 PVALB KCNIP2,meanscell_abundance_w_sf_Inh L5-6 PVALB MEPE,meanscell_abundance_w_sf_Inh L5-6 PVALB SST CRHR2,meanscell_abundance_w_sf_Inh L5-6 PVALB ZFPM2-AS1,meanscell_abundance_w_sf_Inh L5-6 SST BEAN1,meanscell_abundance_w_sf_Inh L5-6 SST C4orf26,meanscell_abundance_w_sf_Inh L5-6 SST DNAJC14,meanscell_abundance_w_sf_Inh L5-6 SST FBN2,meanscell_abundance_w_sf_Inh L5-6 SST ISX,meanscell_abundance_w_sf_Inh L5-6 SST KLHL1,meanscell_abundance_w_sf_Inh L5-6 SST PAWR,meanscell_abundance_w_sf_Inh L5-6 SST PIK3CD,meanscell_abundance_w_sf_Inh L5-6 VIP COL4A3,meanscell_abundance_w_sf_Inh L6 SST TH,meanscell_abundance_w_sf_Micro L1-6 TYROBP CD74,meanscell_abundance_w_sf_OPC L1-6 PDGFRA COL20A1,meanscell_abundance_w_sf_Oligo L2-6 OPALIN FTH1P3,meanscell_abundance_w_sf_Oligo L2-6 OPALIN MAP6D1,meanscell_abundance_w_sf_Oligo L3-6 OPALIN ENPP6,meanscell_abundance_w_sf_Oligo L3-6 OPALIN LRP4-AS1,meanscell_abundance_w_sf_VLMC L1-5 PDGFRA COLEC12
622,0.025707657,0.052729186,0.03129126,0.06404052,0.41708192,0.30762798,0.48954165,0.23582391,2.662022,1.0766652,0.6803272,0.17476709,1.8123289,0.41453227,0.04967101,0.048809517,1.2045122,1.8449585,1.49668,4.6542697,1.0992429,0.0862407,0.07101818,0.09186101,0.10528913,1.4813732,2.0128925,0.11489843,0.1373428,0.91653854,0.7896837,0.09264628,0.13956349,0.07427844,0.08698094,0.028058596,0.12752628,0.06682091,0.2737512,1.0868993,0.03922019,0.045505803,0.12993973,1.192758,0.65326494,0.8386502,0.6308838,0.015009302,0.025568966,0.017366081,0.012724417,0.02683733,0.019954208,0.025992174,0.035022132,0.045640614,0.027001655,0.02145886,0.039938282,0.027305523,0.022874404,0.02726242,0.016988294,0.038137928,0.02216172,0.022753367,0.03464056,0.036448497,0.02782773,0.02184516,0.028241785,0.043025106,0.03009213,0.029027676,0.03777151,0.016929857,0.017191086,0.015547497,0.022278862,0.011017289,0.021119324,0.020468993,0.031914026,0.036984544,0.029338473,0.030793667,0.03782731,0.03791438,0.021418575,0.050936867,0.029560508,0.060278967,0.035776008,0.046973635,0.026621955,0.035114404,0.020649306,0.014041909,0.021411272,0.018010832,0.023242533,0.12556198,0.013503444,0.027140142,0.040745743,0.021448473,0.030970464,0.056492496,0.025311759,0.037566356,0.14774142,0.061070755,0.11854713,0.110606976,0.07302016,0.043804232,0.031568654,0.026319552,0.06645728,0.2935583,0.033511158,0.021534601,0.012556172,0.011111292,0.0069057965,0.07922914
623,0.060075346,0.10801416,0.09407325,0.09188968,1.651824,2.1957083,2.8088944,1.1110098,0.55206496,0.8168428,1.0229933,0.77800816,0.2545814,0.2946554,0.22398145,0.082569934,0.25449133,0.10329966,0.12749156,0.39521384,0.38605827,0.08383435,0.056554563,0.05481071,0.07482382,0.16854495,0.13431367,0.058380637,0.32601094,0.082196295,0.24349478,0.3791356,0.18776141,0.11040931,0.07334162,0.042910613,0.0879379,0.190626,0.8555358,0.23484248,0.10151283,0.2036627,0.17721985,0.11475484,0.5489104,0.971331,0.5480397,0.13094424,0.27907628,0.10885562,0.056185436,0.5426466,0.12047162,0.27659482,0.29916033,0.234369,1.3511646,0.049970042,0.25658593,0.14626878,0.23009151,0.26221007,0.1706477,0.11130287,0.1555942,0.14868782,0.36418512,0.26282948,0.3144159,0.18033855,0.3632589,0.26134357,0.4426584,0.30914938,0.5315812,0.08029683,0.04969552,0.08310954,0.08748621,0.064337336,0.15932292,0.14184104,0.09898579,0.16477957,0.18574898,0.03911958,0.055366226,0.4394282,0.12651731,0.06313533,0.051077213,0.4425052,0.6899601,0.28073794,0.62477136,0.4269061,0.5652133,0.07516248,0.21614805,0.24679548,0.028393472,0.43059233,0.043666556,0.032823823,0.056228872,0.0354133,0.040653475,0.11475867,0.048745535,0.108446285,0.14834398,0.038672827,0.16670538,0.21844499,0.21314408,1.4034201,0.8881846,0.23437399,0.13466468,0.08813174,0.17593941,2.7989326,0.3442833,3.2638211,1.23569,0.13244057
624,4.8995996,5.1263003,7.981158,0.17991078,0.42535546,0.34782326,0.6000262,0.586521,0.90449005,0.60506594,0.9206343,0.2626829,0.14705043,0.5830655,0.22757156,0.23766403,0.3472626,0.16744107,0.11047772,1.0071595,0.12772526,0.026874851,0.035537977,0.043006018,0.035842076,0.08153659,0.21726507,0.074488685,0.02462997,0.16203354,0.11391985,0.027882768,0.06908393,0.01847207,0.062038843,0.028809356,0.020556098,0.025151722,0.10056705,0.09896564,0.052712206,0.071505815,0.043503437,0.5650805,0.122006364,0.2549525,0.08836166,0.74702877,0.42564702,1.8267713,1.7539585,0.08672193,0.12349408,0.1309811,0.15526752,0.1946598,0.096012026,0.061336357,0.1110358,0.07845756,0.08351693,0.06744313,0.051871203,0.085129805,0.06201395,0.05502986,0.08906401,0.06535527,0.035333797,0.059384163,0.06902059,0.095100485,0.060955495,0.08966437,0.060730368,2.9609761,1.1659083,3.257654,0.13451676,0.028021185,0.17641048,0.19206722,0.13742933,0.074669965,0.12340295,0.06973885,0.08001025,0.04470236,0.05614468,0.09890739,0.06276704,0.086608015,0.066070065,0.07443617,0.054637507,0.17341615,0.05840534,0.08109897,0.058187753,0.045856286,0.055698846,0.13495594,1.8720701,0.08462713,0.15350701,0.120884545,0.03865147,0.107361995,0.060109857,0.0496998,0.54706347,0.07590962,0.3855148,0.20049907,0.1360078,0.04393657,0.055988394,0.055177424,0.13632695,0.14886686,0.8930996,0.050525367,0.025304217,0.026364299,0.49402034,1.0211661
625,0.096506685,0.28519052,0.12214909,0.316775,0.2708527,0.16849597,0.26603505,0.22268979,0.40125877,0.3010774,0.17298284,0.09981318,0.15281649,0.106653444,0.044070646,0.13087004,0.06429586,0.13826251,0.07299121,2.0903666,0.12573761,0.0574344,0.0806508,0.08744537,0.12823044,0.056989644,0.0781368,0.035046168,0.037261866,0.3246093,0.03470323,0.035503097,0.04283193,0.03344789,0.09525089,0.09934577,0.056183126,0.030606339,0.09461793,0.091431074,0.064346306,0.022861853,0.0740645,0.62694687,0.13103038,0.15234971,0.052201875,0.06557201,0.09945986,0.08240697,0.04626157,0.07902576,0.07658071,0.10685717,0.12298376,0.19963737,0.10411416,0.08271733,0.4346237,0.45309633,0.38835832,0.07381024,0.12168654,0.9059661,0.120030195,0.17362581,0.5807633,0.08105322,0.15887493,0.081511416,0.2425141,0.24277994,0.107694745,0.0698111,0.15159285,0.07598663,0.07976659,0.111025736,0.07333851,0.18091384,0.15973027,0.06902083,0.14784749,0.11192834,0.3002269,0.061524823,0.08870533,0.1556393,0.10851039,0.13031135,0.032875407,1.1877217,1.0593983,0.6509353,0.11175344,0.13498843,0.067088254,0.11305784,0.065000474,0.23487698,0.08543424,2.1223648,0.06885573,0.6526097,2.9687328,0.24112628,0.20881552,0.28076634,0.09379281,0.5139883,4.812699,2.9348104,1.902798,1.6467683,2.9396694,2.3966663,1.3974664,0.47542247,9.965656,0.1813478,0.5000928,11.424177,0.53864795,11.40284,4.511661,0.29352295
626,0.02861034,0.06286012,0.042478986,1.079258,0.9705159,0.4969607,0.9565189,2.271866,3.0941257,1.9115287,2.2376063,1.7352183,0.12878096,1.3016623,0.49204427,1.4390043,0.48426464,0.09192111,0.10032213,0.26242796,0.33918732,0.3706317,0.061667662,0.109193556,0.060104277,0.1292245,0.10052014,0.5588907,0.1618254,0.26611698,0.60758543,0.07061449,0.02889849,0.04100055,0.04784511,0.031410452,0.0319292,0.05912997,0.17283314,0.09910338,0.0652381,0.040138084,0.025748322,0.026029132,0.27863103,0.3544118,0.13725902,0.026019733,0.0342015,0.031190353,0.01878447,0.038605396,0.031401057,0.024110865,0.04600111,0.03148183,0.022584675,0.072367914,0.07500186,0.03547475,0.06909839,0.038680274,0.029303867,0.017357962,0.026202174,0.022913959,0.072746865,0.023603344,0.038648866,0.025122983,0.036023095,0.01005403,0.0277063,0.022977035,0.029913098,0.018155094,0.043708626,0.0196892,0.04948214,0.026124239,0.018128993,0.016779123,0.06708176,0.024902007,0.030019596,0.106949024,0.13213989,0.034341607,0.014162165,0.24020055,1.2535214,0.034206904,0.06082569,0.035451222,0.022656247,0.016738696,0.03935523,0.02956434,0.01936625,0.018231599,0.27342263,0.04970335,0.0357982,0.099655785,0.04273767,0.06355643,0.061703954,0.055097975,0.23420687,0.045095313,0.040944323,0.016646164,0.06963261,0.054260425,0.027565846,0.03750215,0.05136325,0.020060902,0.018526005,4.38052,0.036923263,0.015358379,0.018582504,0.010178117,0.008949957,0.5345228
627,0.1566924,0.3407194,0.20356409,0.9137832,0.044651967,0.09121365,0.06536299,0.038146038,0.10592357,0.07923116,0.044944458,0.032695178,1.3948363,0.13933696,0.01581864,0.021588532,0.14059211,0.5455363,1.0055878,1.5294483,0.4721127,0.26463294,0.04679637,0.05265048,0.069870666,0.4821634,1.3221198,0.17182554,0.08717601,0.753813,0.24966885,0.09709063,0.11706767,0.216429,0.057496596,0.05913739,0.27034563,0.287046,0.14976795,0.92494184,0.042873774,0.057818007,0.09896765,0.6291248,0.28290072,1.2648809,0.51478726,0.034849264,0.032453865,0.028811682,0.03220087,0.04376178,0.021879993,0.059906274,0.041265156,0.099151574,0.03500874,0.02305838,0.026235053,0.10725293,0.054413896,0.03792502,0.05149003,0.07293125,0.039663184,0.05130886,0.0632797,0.028645035,0.033232093,0.022912193,0.075577475,0.028926244,0.06467169,0.03915243,0.08191509,0.03548864,0.03162236,0.051729277,0.02640711,0.40196574,0.09596799,0.079731695,0.039466538,0.04030938,0.049632672,0.018978251,0.028131621,0.11347181,0.037068814,0.09235464,0.025707485,0.075088516,0.072674625,0.0552151,0.04881812,0.043009903,0.027460732,0.016761834,0.09864844,0.051827483,0.033929233,0.07015738,0.023886569,0.039647136,0.081783116,0.025775148,0.026521526,0.030923044,0.025232697,0.039575994,0.15478046,0.193174,0.07906324,0.056749567,0.0499811,0.024089001,0.02842076,0.053270422,0.20970576,1.4490386,0.70356643,16.445852,0.68271923,11.232156,4.6985626,0.8956231
628,0.019415932,0.025511194,0.029548023,0.036287766,0.56825227,0.25906163,0.80740625,0.22156878,0.09555081,0.16838738,0.19885544,0.21939597,0.4959646,0.14555995,0.05124393,0.03695368,0.09345665,0.22568256,0.16516347,0.88704485,0.1958165,0.031548593,0.060262952,0.042040013,0.060014956,0.3682291,0.5135642,0.3522149,2.3142874,0.23923008,0.50012267,3.5372655,0.18595587,1.2781502,0.092143,0.06850845,0.97962785,1.6746653,1.1201954,0.5589746,0.07589299,0.31841668,0.1566404,0.6354893,1.8247886,2.127395,3.7049162,0.011489642,0.014733542,0.015296536,0.009400555,0.026560443,0.012508724,0.020442035,0.018027041,0.02486354,0.014314588,0.008973966,0.02695882,0.011759047,0.022284603,0.01965532,0.026277479,0.016152509,0.011981386,0.014481608,0.047024153,0.018969303,0.012256683,0.012932339,0.019598993,0.022837391,0.029891962,0.02603473,0.020994963,0.0077705854,0.014398843,0.013603218,0.010500845,0.015784984,0.016953522,0.020104175,0.012461616,0.011937849,0.008448783,0.009291543,0.01056837,0.011668823,0.011304547,0.012346335,0.008609354,0.027920632,0.026918842,0.018604776,0.011197812,0.019134808,0.024759118,0.016378298,0.03663904,0.018261028,0.015260224,0.02816958,0.009123029,0.014194264,0.016097926,0.0060571507,0.011762851,0.014610912,0.00824281,0.015891671,0.028630884,0.016795497,0.037785035,0.015192552,0.02363519,0.024682876,0.03156268,0.012225724,0.025870973,0.12753329,0.013014534,0.01100485,0.009089168,0.005380929,0.002994939,0.025351642
629,9.492692,6.7209177,13.196126,0.3907317,0.19955209,0.97206223,0.14772604,0.19625285,0.04818165,0.07887627,0.083605856,0.13385518,0.063859984,0.06595098,2.1576967,1.5973772,0.04964324,0.03905297,0.0708432,0.23159869,0.041726857,2.2572746,0.1517165,0.33578938,0.15854672,0.051139947,0.0406361,0.1462744,0.1643602,0.03986174,0.036415145,0.14842965,0.18248826,0.07909306,0.13968718,0.4416469,0.11410503,0.13372296,0.054646216,0.06005808,0.10745922,0.16211209,0.074892014,0.097564414,0.062164884,0.07713622,0.045639645,0.313826,0.15269713,0.33201563,0.47868386,0.12934524,0.18727946,0.13122803,0.09620082,0.09708885,0.08514496,0.20614098,0.4557787,0.32278025,0.38336504,0.14193234,0.08796636,0.06731279,0.059642177,0.107271984,0.7290498,0.08116711,0.07127099,0.08268038,0.08352071,0.06872713,0.07688235,0.1433494,0.09484406,1.2749802,0.44391263,1.1197194,0.23962016,0.28826073,0.162814,0.223734,0.2547787,0.060255047,0.310432,0.2131605,0.33580923,0.10218709,0.07498182,0.5464601,0.3562994,0.48695618,0.96879995,0.563868,0.09983127,0.0721599,0.09555357,0.14401837,0.067989565,0.04089285,0.28801137,0.7948592,0.68711644,0.2738013,0.24751487,0.2045014,0.19396973,0.47046995,0.23875041,0.107249156,0.41837832,0.111445785,0.35722312,0.6773227,0.36719954,0.9493572,0.6179318,0.121834405,0.23364396,0.4984119,2.6108768,0.288273,0.062025115,0.1812221,1.7883899,1.9168181
630,0.10973097,0.25775993,0.14181516,3.9121704,0.19064327,0.09234618,0.10906038,0.06282538,0.038883157,0.037555546,0.042743113,0.16731362,0.15772806,0.092861995,0.08429616,0.09051619,0.03767801,0.08019234,0.08663275,0.25059563,0.048745207,0.055671982,0.24711476,0.21355513,0.17255303,0.16040157,0.18852243,0.30142066,1.3929391,0.07990463,0.084984675,2.8127093,0.4532704,1.3756627,0.25308397,0.3806673,1.4358563,1.4082105,0.7334034,0.09173842,0.26500854,0.73551047,0.4430001,0.37590802,0.21692948,0.086447835,0.36609277,1.5349517,0.64435065,2.2380404,2.6848652,0.16765597,0.28884152,0.26502275,0.32550913,0.28844494,0.19632165,0.6840509,0.37639523,0.36005524,0.36080897,0.22792956,0.1576043,0.1772841,0.13809066,0.16516826,0.22243729,0.1328167,0.12027126,0.122896,0.2690148,0.09201417,0.13203338,0.13655812,0.10880376,2.7858567,3.869849,2.2852352,0.5791023,0.17002624,0.26243028,0.18498026,0.627315,0.10580643,0.2873204,0.95630324,1.5420233,0.123241715,0.098166704,1.3678392,0.5276811,0.14255403,0.22167341,0.15139847,0.1257572,0.26830426,0.15702371,0.33172822,0.12540022,0.11918245,0.64524883,0.22976108,5.442296,0.45185658,0.38150546,0.38257658,0.5878889,0.262402,0.52666646,0.22914909,0.18797486,0.11749322,0.21161063,0.12268836,0.13922703,0.109769955,0.094804145,0.12809536,0.29628783,14.008971,0.28196314,0.051031385,0.04101624,0.05218776,0.029062742,2.94764
631,0.11725445,0.08825713,0.07375649,0.100032076,0.28390217,0.09593283,0.092602745,0.05799958,0.037909575,0.026154354,0.047639903,0.22064255,0.0880239,0.077411875,0.14856395,0.114751704,0.060944233,0.03990604,0.050811335,0.05980187,0.032141596,0.046518307,0.2826714,0.3289684,0.19580767,0.1164623,0.044033065,0.5455958,2.4321668,0.06539528,0.11539591,3.2974,0.18038109,1.9261622,0.2255662,0.45769972,1.506413,3.4579961,0.46922773,0.063635394,0.2645171,0.40298942,0.11666164,0.085405566,0.11296744,0.08992151,0.51721114,1.362379,0.55245924,2.2274332,3.315694,0.19132051,0.2687398,0.176867,0.205159,0.2271585,0.1566007,0.27499512,0.4063129,0.22638471,0.49819475,0.10621874,0.14248486,0.08179972,0.06975308,0.066480115,0.36611924,0.10910364,0.05362388,0.06619508,0.13830213,0.07262304,0.107644714,0.1428015,0.100349754,4.2059684,2.5665786,3.1534154,0.33463585,0.2648145,0.19585888,0.1250532,0.29271522,0.09156478,0.23318498,0.36165923,0.38185772,0.08692913,0.06975217,0.34686023,0.53490555,0.25865996,0.42698768,0.21574126,0.07362206,0.19482608,0.1280021,0.18158905,0.092844635,0.06895419,0.22939357,0.29462168,3.2004776,0.15992965,0.14404553,0.1265944,0.15931772,0.20030423,0.25537348,0.20728122,0.09295722,0.054258622,0.13918981,0.19358076,0.1488138,0.2589153,0.30222243,0.07457299,0.1832518,0.119940884,0.08665864,0.03343739,0.022921406,0.050446264,0.02912605,0.06955492
632,0.03918867,0.040821426,0.06859464,0.14398134,0.80707234,0.4568834,1.1653591,0.407702,1.552409,1.0480969,0.9183977,0.35837284,0.17750339,0.25345048,0.580604,0.29422423,0.12947708,0.047404926,0.12147966,0.06345748,0.16327472,0.033438545,0.46430632,0.095225014,0.12199879,0.15055576,0.08177979,0.07093398,0.2126524,0.1889475,0.12660551,0.39892763,0.42063868,0.12807804,0.16781199,0.34265202,0.13190436,1.0569896,2.5719419,0.044012737,1.0257648,1.7076435,0.58645546,0.12631795,0.41316885,0.78783506,0.15930583,0.08458936,0.07019071,0.052617013,0.12126385,0.06501278,0.056447934,0.06548368,0.07244535,0.060873795,0.035019528,0.054190733,0.37202212,0.07999739,0.13581927,0.10194595,0.20861843,0.055455443,0.02238833,0.06390065,0.28685573,0.11692284,0.04009012,0.054035876,0.084247105,0.040279027,0.06668938,0.099045984,0.054838616,0.108340636,0.04965796,0.09557048,0.052578807,0.106099114,0.020163104,0.08128707,0.045675673,0.05026858,0.06107574,0.22334798,0.05150968,0.0744183,0.03112398,0.12227914,0.07974627,0.1708511,0.36147332,0.08491241,0.22137408,0.05543028,0.14636487,0.048123088,0.043841586,0.023634814,0.049717303,0.17013751,0.059910454,0.060695525,0.07545992,0.055699714,0.16026096,0.075534254,0.05406179,0.11149059,0.04405189,0.048089918,0.07799511,0.087458104,0.07334973,0.35720164,0.27802652,0.025869077,0.110235825,0.21049315,0.13515657,0.64558554,0.0659161,0.67512554,0.1382777,0.146506
633,0.18643685,0.26682922,0.20059966,0.17309597,0.14379862,0.1152434,0.05527163,0.060081437,0.44788912,0.19063632,0.08895051,0.07024549,1.9496028,0.10755686,0.1143575,0.13221477,0.17883258,0.92983526,0.64274496,1.1903828,0.53585815,0.05076676,0.20267107,0.10367231,0.13476492,1.1694908,1.0249606,0.24464391,1.2363155,0.7886493,0.29597512,1.5551437,0.14780171,0.7975405,0.20011097,0.2876489,1.0426527,1.4336083,0.32008186,0.90649575,0.1002842,0.14913155,0.102465615,0.7525263,0.33409443,0.32090703,0.46104196,0.053190492,0.057229217,0.07834383,0.085868895,0.079397604,0.058285195,0.08179961,0.08901113,0.08141912,0.07968979,0.12788147,1.0766664,0.51740104,0.56735,0.05425253,0.11548103,0.10997564,0.062041476,0.095598295,1.3885151,0.06563858,0.08595627,0.07615775,0.09695436,0.08210624,0.13354626,0.08844921,0.08829439,0.079616904,0.13497274,0.08955238,0.061288964,0.3396091,0.05757355,0.063619085,0.12643078,0.076829635,0.53160346,0.059238948,0.073905855,0.08087212,0.07232031,0.07292055,0.030062882,1.4706582,2.1417043,1.1426973,0.10121085,0.0671594,0.081638925,0.15957497,0.098167986,0.08389187,0.064856745,2.0177927,0.07469184,0.07798908,0.18058303,0.035371974,0.054813992,0.5380384,0.050938766,0.342155,0.81987643,0.17880607,1.1584829,1.3123109,1.5719851,3.9515097,3.4302049,0.088138945,1.0114741,0.11068517,0.22447498,0.9887703,0.056400165,1.1566719,0.3373515,0.12405159
634,0.04507192,0.13619676,0.07550904,0.11969269,0.051782914,0.22833917,0.061320875,0.034668423,2.4026356,0.24479088,0.107195474,0.026373526,3.4222775,0.09933506,0.018393595,0.017133068,0.55185074,3.016919,0.8837137,4.5667486,1.6522813,0.056129735,0.038297612,0.06173579,0.13593917,1.893141,1.4939829,0.053552378,0.030111033,0.5159571,0.3892278,0.044986412,0.13179749,0.04692255,0.11598813,0.047294054,0.1049299,0.02290425,0.1428691,1.1243412,0.040543403,0.02657235,0.087262556,1.8862206,0.48678192,0.6044361,0.3537414,0.04961095,0.06230603,0.089163646,0.05621243,0.03520612,0.066864654,0.061910346,0.11170134,0.09780181,0.07192443,0.1268393,0.8174207,0.3715713,0.5174889,0.049348965,0.05017138,0.21949643,0.056811165,0.042565193,1.0606925,0.050916255,0.09795103,0.073110096,0.113341585,0.12771411,0.06395576,0.053812835,0.101316236,0.058458336,0.07147618,0.06469102,0.080898665,0.09511015,0.053595114,0.059108235,0.08863593,0.08095484,0.38833982,0.038148534,0.063433036,0.13138491,0.081083275,0.05914758,0.01985591,1.5442727,1.4129264,1.3485779,0.1084657,0.077384554,0.04425548,0.1370391,0.062723,0.088450156,0.032153983,2.7789354,0.052100636,0.10555711,0.46434918,0.046034463,0.06328347,1.0787736,0.037405957,0.30215693,1.5352634,0.3595339,1.1618545,1.823347,2.115475,1.6391829,1.3493181,0.15372393,1.206961,0.17141788,0.10666051,0.0860894,0.02175936,0.09254663,0.030502256,0.104794435
